user_id,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,sessions,total_time_min,user_group,satisfaction_rating
user_03855,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,1,3,95.77,professional,
user_03856,0,0,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,12,151.63,casual,
user_03857,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,15,197.58,casual,
user_03858,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5,93.44,professional,
user_03859,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,9,111.34,disinterested,
user_03860,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,12,264.4,professional,
user_03861,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1,11,291.58,casual,
user_03862,1,1,0,1,1,0,1,0,1,1,0,1,0,0,1,0,1,1,1,218.14,casual,
user_03863,0,0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,15,28.36,casual,
user_03864,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,8,180.47,casual,
user_03865,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,7,179.73,professional,
user_03866,1,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,1,17,59.81,disinterested,
user_03867,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,17,291.87,disinterested,
user_03868,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,1,13,284.21,professional,
user_03869,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,7,91.74,casual,
user_03870,1,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,1,1,11,140.57,casual,
user_03871,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,13,117.61,casual,5.0
user_03872,0,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,9,117.05,casual,
user_03873,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,14,99.71,casual,
user_03874,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,0,1,123.12,professional,
user_03875,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,15,145.66,professional,
user_03876,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1,1,4,47.08,casual,5.0
user_03877,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,4,99.36,professional,
user_03878,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,9,151.97,casual,
user_03879,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,17,157.68,casual,
user_03880,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,5,120.75,disinterested,
user_03881,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,117.9,casual,
user_03882,1,0,1,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,12,186.36,casual,
user_03883,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1,112.55,disinterested,
user_03884,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,13,104.95,casual,
user_03885,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1,0,1,6,239.04,casual,
user_03886,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,14,216.49,professional,
user_03887,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,10,246.32,casual,
user_03888,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,13,144.9,casual,
user_03889,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,3,23.84,professional,
user_03890,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,17,187.86,casual,
user_03891,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,5,58.38,professional,
user_03892,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,10,276.21,casual,
user_03893,1,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,8,291.84,disinterested,
user_03894,0,0,1,1,1,0,0,0,1,1,1,0,1,1,0,1,0,0,19,133.9,professional,
user_03895,1,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0,4,67.16,professional,
user_03896,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,15,201.89,disinterested,
user_03897,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,11,187.7,casual,
user_03898,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,246.56,professional,
user_03899,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,218.37,professional,
user_03900,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,9,63.03,casual,
user_03901,1,0,1,1,1,0,1,1,0,0,0,1,1,0,1,0,1,0,14,108.56,professional,
user_03902,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,18,74.04,casual,
user_03903,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,19,242.74,professional,5.0
user_03904,0,0,1,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1,15,225.75,casual,
user_03905,0,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,18,15.15,casual,
user_03906,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,12,295.87,casual,
user_03907,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,16,56.59,casual,
user_03908,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,12,169.4,casual,
user_03909,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,12,60.42,disinterested,
user_03910,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,3,297.72,professional,
user_03911,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,10,74.64,professional,
user_03912,1,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,16,47.43,professional,
user_03913,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,6,115.12,professional,
user_03914,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,16,41.24,disinterested,
user_03915,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,9,213.96,disinterested,
user_03916,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,18,261.06,casual,
user_03917,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,4,293.26,casual,
user_03918,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,4,133.27,professional,
user_03919,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,6,267.62,casual,
user_03920,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,38.43,casual,
user_03921,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,3,162.86,casual,
user_03922,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,10,47.94,casual,
user_03923,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,10,112.68,casual,
user_03924,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,17,267.04,casual,
user_03925,1,1,1,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,19,17.71,professional,
user_03926,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0,4,101.45,professional,
user_03927,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,2,205.08,casual,
user_03928,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,11,184.94,professional,
user_03929,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,5,45.72,casual,
user_03930,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,18,160.55,professional,
user_03931,1,1,0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,6,249.73,disinterested,
user_03932,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,148.28,casual,
user_03933,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,14,205.94,professional,
user_03934,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,0,1,12,21.55,professional,
user_03935,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1,14,32.43,disinterested,
user_03936,1,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,1,58.07,professional,
user_03937,1,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0,0,1,9,71.35,professional,
user_03938,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0,16,242.29,casual,
user_03939,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,6,191.83,professional,
user_03940,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,3,58.83,professional,
user_03941,0,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,0,1,10,289.72,disinterested,
user_03942,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,16,73.67,professional,
user_03943,1,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,8,124.61,casual,
user_03944,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,1,5,183.73,casual,
user_03945,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,8,79.92,casual,
user_03946,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,15,281.71,disinterested,
user_03947,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,13,254.44,casual,2.0
user_03948,0,1,1,0,1,1,1,0,0,0,1,0,1,1,0,1,1,0,5,112.98,disinterested,
user_03949,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,3,179.71,casual,
user_03950,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,3,126.83,disinterested,
user_03951,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,14,279.05,disinterested,
user_03952,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,14,125.63,professional,
user_03953,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,2,150.25,disinterested,
user_03954,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,11,148.48,casual,
user_03955,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,1,0,13,135.64,professional,
user_03956,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,11,275.98,casual,
user_03957,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,1,0,16,129.01,casual,
user_03958,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,1,257.3,disinterested,
user_03959,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,12,220.57,disinterested,
user_03960,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,3,150.87,professional,
user_03961,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,1,1,1,5,270.96,casual,
user_03962,1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,0,1,193.94,casual,
user_03963,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,7,108.58,casual,
user_03964,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,14,295.45,professional,
user_03965,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,4,250.35,disinterested,
user_03966,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,9,279.88,casual,
user_03967,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,5,132.39,professional,
user_03968,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1,2,115.69,casual,
user_03969,1,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,2,39.96,professional,
user_03970,1,0,1,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,7,57.88,disinterested,
user_03971,1,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,6,257.13,professional,
user_03972,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,8,236.9,professional,
user_03973,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,17,58.71,casual,
user_03974,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,3,265.75,casual,
user_03975,1,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,1,1,15,17.8,casual,
user_03976,0,1,0,0,1,1,1,1,0,0,1,1,0,1,0,1,0,0,19,220.68,disinterested,
user_03977,0,1,1,0,0,1,1,0,1,0,1,0,1,1,1,0,1,1,17,287.15,casual,
user_03978,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1,6,112.89,casual,
user_03979,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,19,269.49,casual,
user_03980,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,10,223.87,professional,
user_03981,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,138.76,casual,
user_03982,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,1,1,0,18,181.77,professional,
user_03983,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,1,19,277.83,casual,
user_03984,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,10,181.61,casual,
user_03985,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,1,10,271.31,disinterested,
user_03986,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,1,1,8,266.3,disinterested,
user_03987,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1,11,30.43,casual,
user_03988,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,9,241.16,disinterested,
user_03989,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,17,52.09,disinterested,
user_03990,1,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,1,7,114.36,casual,
user_03991,1,0,1,1,0,0,1,1,0,1,0,1,0,1,1,0,1,0,10,244.46,professional,
user_03992,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,1,1,5,249.65,professional,
user_03993,1,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,12,53.36,disinterested,
user_03994,0,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,1,9,63.0,casual,
user_03995,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,7,284.41,professional,
user_03996,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,1,5,202.87,professional,
user_03997,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,7,79.04,casual,
user_03998,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,16,129.03,casual,
user_03999,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,17,13.26,disinterested,
user_04000,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,9,293.99,disinterested,
user_04001,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,1,14,214.19,professional,
user_04002,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,0,3,31.1,disinterested,
user_04003,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,11,95.26,professional,
user_04004,0,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,19,11.95,professional,
user_04005,1,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,11,131.65,casual,
user_04006,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,3,240.46,casual,
user_04007,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0,7,139.3,disinterested,
user_04008,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,6,124.67,professional,5.0
user_04009,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,9,152.54,casual,
user_04010,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,50.6,disinterested,
user_04011,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,1,1,1,8,205.6,professional,
user_04012,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,8,205.05,casual,
user_04013,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,10,56.94,casual,
user_04014,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,15,164.11,disinterested,
user_04015,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,1,14,117.11,casual,
user_04016,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,5,111.5,casual,
user_04017,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,12,250.75,professional,
user_04018,0,1,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,1,18,282.66,casual,
user_04019,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,17,54.35,professional,
user_04020,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,1,1,19,201.17,casual,
user_04021,1,0,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,4,254.82,disinterested,
user_04022,0,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,9,214.51,casual,
user_04023,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,4,216.58,casual,
user_04024,1,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,11,195.98,casual,
user_04025,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,7,68.55,casual,
user_04026,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,1,1,10,269.75,professional,
user_04027,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,5,86.6,casual,
user_04028,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,2,214.11,professional,1.0
user_04029,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,17,111.56,casual,
user_04030,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,1,11,27.96,professional,
user_04031,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,15,114.33,disinterested,
user_04032,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,11,256.44,professional,
user_04033,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,14,138.87,disinterested,
user_04034,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,18,80.4,disinterested,
user_04035,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,1,2,250.99,casual,
user_04036,0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,1,1,3,18.28,professional,
user_04037,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,8,92.37,casual,
user_04038,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,0,0,8,39.59,disinterested,
user_04039,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1,18,125.13,professional,
user_04040,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,4,88.98,professional,
user_04041,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,6,273.54,casual,
user_04042,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,19,52.14,casual,
user_04043,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,11,266.85,casual,
user_04044,1,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,8,8.49,casual,
user_04045,0,0,1,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,18,284.62,casual,
user_04046,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,1,11,29.7,casual,
user_04047,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,3,141.72,professional,
user_04048,1,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,1,14,264.38,casual,
user_04049,1,1,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,19,190.62,casual,
user_04050,1,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,6,25.22,casual,
user_04051,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,4,173.77,professional,
user_04052,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,14,139.44,disinterested,
user_04053,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,4,160.06,casual,
user_04054,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,16,12.78,casual,
user_04055,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,18,252.22,professional,
user_04056,0,1,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,1,15,42.42,professional,
user_04057,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,266.85,casual,
user_04058,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,13,162.97,casual,
user_04059,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,8,272.39,casual,
user_04060,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,14,101.91,casual,
user_04061,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,12,77.48,casual,
user_04062,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,19,192.12,casual,
user_04063,1,0,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,18,97.24,disinterested,
user_04064,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,2,270.97,casual,
user_04065,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,18,231.33,casual,
user_04066,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,2,227.04,casual,
user_04067,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,16,77.18,casual,
user_04068,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,15,194.45,casual,
user_04069,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,8,75.38,casual,
user_04070,1,0,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,7,241.05,casual,
user_04071,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,14,214.56,professional,
user_04072,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,12,204.18,casual,
user_04073,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,19,228.02,professional,
user_04074,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,129.51,professional,
user_04075,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,3,43.91,disinterested,2.0
user_04076,0,0,1,0,0,1,1,0,1,1,1,0,1,1,0,1,0,1,15,241.12,disinterested,
user_04077,1,0,1,0,1,1,0,0,1,1,0,1,1,0,0,1,1,1,2,121.43,casual,
user_04078,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,4,287.13,professional,
user_04079,1,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,9,93.22,casual,
user_04080,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,15,174.29,disinterested,
user_04081,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,1,1,11,230.9,professional,
user_04082,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,15,251.45,disinterested,
user_04083,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,15,211.84,casual,
user_04084,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,19,171.24,professional,
user_04085,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,12,277.04,casual,
user_04086,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,5,75.94,professional,
user_04087,0,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,293.32,casual,
user_04088,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,5,161.96,casual,
user_04089,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,10,36.51,casual,
user_04090,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,5,246.16,casual,
user_04091,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,6,100.13,casual,
user_04092,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,19,288.21,professional,
user_04093,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,19,159.15,casual,
user_04094,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,1,4,113.39,disinterested,
user_04095,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,7,255.83,disinterested,
user_04096,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,7,68.59,professional,
user_04097,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,13,293.0,disinterested,
user_04098,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,11,201.42,disinterested,
user_04099,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,3,225.97,professional,
user_04100,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,10,136.9,professional,
user_04101,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,36.92,disinterested,
user_04102,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,9,271.72,casual,
user_04103,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,1,1,0,14,148.87,casual,
user_04104,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,18,134.36,professional,
user_04105,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,9,122.98,disinterested,
user_04106,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,14,150.32,casual,
user_04107,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,17,201.45,casual,
user_04108,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,16,248.82,disinterested,
user_04109,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,0,0,3,81.92,disinterested,
user_04110,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,2,45.36,disinterested,
user_04111,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,92.97,casual,
user_04112,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,15,286.59,professional,
user_04113,1,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,14,242.68,casual,3.0
user_04114,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,12,261.98,professional,
user_04115,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,7,221.88,professional,
user_04116,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,15,71.26,professional,
user_04117,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,5,116.75,casual,
user_04118,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,3,191.65,professional,
user_04119,1,0,1,0,1,0,1,1,1,0,1,0,0,1,1,1,0,0,5,281.9,casual,
user_04120,1,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,4,290.14,casual,1.0
user_04121,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,14,63.16,casual,1.0
user_04122,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,147.08,casual,
user_04123,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,11,203.7,professional,
